activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,ChangeEvent,Asset,False,False,False,False,False,False,False,False,False,False,,Asset Change Event,Asset Change Event,False,False,False,AssetChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/AssetChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/AssetChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetChangeEvent')])"
False,Feed,Asset,False,False,False,False,True,False,False,False,False,False,,Asset Feed,Asset Feed,False,False,False,AssetFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssetFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetFeed')])"
False,History,Asset,False,False,False,False,False,False,False,False,False,False,,Asset History,Asset History,False,False,False,AssetHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssetHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,1AR,Asset Relationship,Asset Relationships,True,False,True,AssetRelationship,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/AssetRelationship/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/AssetRelationship/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/AssetRelationship/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/AssetRelationship/describe'), ('quickActions', '/services/data/v52.0/sobjects/AssetRelationship/quickActions'), ('layouts', '/services/data/v52.0/sobjects/AssetRelationship/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/AssetRelationship')])"
False,Feed,AssetRelationship,False,False,False,False,True,False,False,False,False,False,,Asset Relationship Feed,Asset Relationship Feed,False,False,False,AssetRelationshipFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetRelationshipFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssetRelationshipFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetRelationshipFeed')])"
False,History,AssetRelationship,False,False,False,False,False,False,False,False,False,False,,Asset Relationship History,Asset Relationship History,False,False,False,AssetRelationshipHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetRelationshipHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssetRelationshipHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetRelationshipHistory')])"
False,Share,Asset,True,False,False,False,False,False,False,False,False,False,70a,Asset Share,Asset Share,False,False,False,AssetShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssetShare/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,4nK,Asset State Period,Asset State Periods,True,False,False,AssetStatePeriod,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/AssetStatePeriod/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/AssetStatePeriod/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/AssetStatePeriod/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/AssetStatePeriod/describe'), ('layouts', '/services/data/v52.0/sobjects/AssetStatePeriod/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/AssetStatePeriod')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Li,Asset Token Event,Asset Token Events,False,False,False,AssetTokenEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssetTokenEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/AssetTokenEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/AssetTokenEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/AssetTokenEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,03r,Assigned Resource,Assigned Resources,True,False,False,AssignedResource,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/AssignedResource/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/AssignedResource/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/AssignedResource/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/AssignedResource/describe'), ('quickActions', '/services/data/v52.0/sobjects/AssignedResource/quickActions'), ('layouts', '/services/data/v52.0/sobjects/AssignedResource/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/AssignedResource')])"
False,ChangeEvent,AssignedResource,False,False,False,False,False,False,False,False,False,False,,Assigned Resource Change Event,Assigned Resource Change Event,False,False,False,AssignedResourceChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssignedResourceChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/AssignedResourceChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/AssignedResourceChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/AssignedResourceChangeEvent')])"
False,Feed,AssignedResource,False,False,False,False,True,False,False,False,False,False,,Assigned Resource Feed,Assigned Resource Feed,False,False,False,AssignedResourceFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssignedResourceFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssignedResourceFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/AssignedResourceFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,01Q,Assignment Rule,Assignment Rules,False,False,False,AssignmentRule,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssignmentRule/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssignmentRule/describe'), ('sobject', '/services/data/v52.0/sobjects/AssignmentRule')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Kt,Associated Location,Associated Locations,True,False,True,AssociatedLocation,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/AssociatedLocation/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/AssociatedLocation/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssociatedLocation/describe'), ('layouts', '/services/data/v52.0/sobjects/AssociatedLocation/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/AssociatedLocation')])"
False,History,AssociatedLocation,False,False,False,False,False,False,False,False,False,False,,Associated Location History,Associated Location History,False,False,False,AssociatedLocationHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AssociatedLocationHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/AssociatedLocationHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/AssociatedLocationHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,707,Apex Job,Apex Jobs,False,False,False,AsyncApexJob,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AsyncApexJob/{ID}'), ('describe', '/services/data/v52.0/sobjects/AsyncApexJob/describe'), ('sobject', '/services/data/v52.0/sobjects/AsyncApexJob')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Xw,Async Operation Event,Async Operation Events,False,False,False,AsyncOperationEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AsyncOperationEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/AsyncOperationEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/AsyncOperationEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/AsyncOperationEvent')])"
False,,,False,False,False,False,True,False,False,False,False,False,1ao,Async Operation Log,Async Operation Logs,True,False,True,AsyncOperationLog,True,True,True,True,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/AsyncOperationLog/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/AsyncOperationLog/{ID}'), ('describe', '/services/data/v52.0/sobjects/AsyncOperationLog/describe'), ('layouts', '/services/data/v52.0/sobjects/AsyncOperationLog/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/AsyncOperationLog')])"
False,,,False,False,False,False,False,False,False,False,False,False,0YD,Async Operation Status,Async Operation Status,False,False,False,AsyncOperationStatus,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AsyncOperationStatus/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/AsyncOperationStatus/eventSchema'), ('describe', '/services/data/v52.0/sobjects/AsyncOperationStatus/describe'), ('sobject', '/services/data/v52.0/sobjects/AsyncOperationStatus')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Attached Content Document,Attached Content Documents,False,False,False,AttachedContentDocument,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AttachedContentDocument/{ID}'), ('describe', '/services/data/v52.0/sobjects/AttachedContentDocument/describe'), ('sobject', '/services/data/v52.0/sobjects/AttachedContentDocument')])"
False,,,True,False,False,False,True,False,False,False,False,False,00P,Attachment,Attachments,False,False,False,Attachment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Attachment/{ID}'), ('describe', '/services/data/v52.0/sobjects/Attachment/describe'), ('sobject', '/services/data/v52.0/sobjects/Attachment')])"
False,ChangeEvent,Attendee__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Attendee,Change Event: Attendee,False,False,False,Attendee__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Attendee__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/Attendee__ChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/Attendee__ChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/Attendee__ChangeEvent')])"
False,Share,Attendee__c,True,False,False,False,True,False,False,False,False,False,,Share: Attendee,Share: Attendee,False,False,False,Attendee__Share,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Attendee__Share/{ID}'), ('describe', '/services/data/v52.0/sobjects/Attendee__Share/describe'), ('sobject', '/services/data/v52.0/sobjects/Attendee__Share')])"
False,,,True,True,False,False,True,False,False,False,False,False,a08,Attendee,Attendees,True,False,True,Attendee__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Attendee__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Attendee__c/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/Attendee__c/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/Attendee__c/describe'), ('quickActions', '/services/data/v52.0/sobjects/Attendee__c/quickActions'), ('layouts', '/services/data/v52.0/sobjects/Attendee__c/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Attendee__c')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ad,Lightning Component Definition,Lightning Component Definitions,False,False,False,AuraDefinition,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuraDefinition/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuraDefinition/describe'), ('sobject', '/services/data/v52.0/sobjects/AuraDefinition')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ab,Aura Component Bundle,Aura Component Bundles,False,False,False,AuraDefinitionBundle,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuraDefinitionBundle/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuraDefinitionBundle/describe'), ('sobject', '/services/data/v52.0/sobjects/AuraDefinitionBundle')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ab,AuraDefinitionBundle Info,AuraDefinitionBundle Infos,False,False,False,AuraDefinitionBundleInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuraDefinitionBundleInfo/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuraDefinitionBundleInfo/describe'), ('sobject', '/services/data/v52.0/sobjects/AuraDefinitionBundleInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ad,AuraDefinition Info,AuraDefinition Infos,False,False,False,AuraDefinitionInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuraDefinitionInfo/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuraDefinitionInfo/describe'), ('sobject', '/services/data/v52.0/sobjects/AuraDefinitionInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,07T,Authentication Configuration,Authentication Configurations,False,False,False,AuthConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuthConfig/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuthConfig/describe'), ('sobject', '/services/data/v52.0/sobjects/AuthConfig')])"
False,,,False,False,False,False,False,False,False,False,False,False,07U,Authentication Configuration Auth. Provider,Authentication Configuration Auth. Providers,False,False,False,AuthConfigProviders,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuthConfigProviders/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuthConfigProviders/describe'), ('sobject', '/services/data/v52.0/sobjects/AuthConfigProviders')])"
False,,,True,False,False,False,True,False,False,False,False,False,0SO,Auth. Provider,Auth. Providers,False,False,False,AuthProvider,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuthProvider/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuthProvider/describe'), ('sobject', '/services/data/v52.0/sobjects/AuthProvider')])"
False,,,False,False,False,False,True,False,False,False,False,False,0Ak,Auth Session,Auth Sessions,False,False,False,AuthSession,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/AuthSession/{ID}'), ('describe', '/services/data/v52.0/sobjects/AuthSession/describe'), ('sobject', '/services/data/v52.0/sobjects/AuthSession')])"
